"Attribute Type","Type Description","Architecture flag","Visible","Important","Required","Code","Code Label","Code Description","External Link","Group","Sort Order",Architecture Code,Badge Url,Highlight Style,Allow Multiple Codes,"Hide on Submission","Default Code"
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.1.2.2","3.2.1.1.2.2 Chemical, Biological, Radiological and Nuclear (EKFU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.1.3","3.2.1.1.3 Underwater (EKF)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.1.3.1","3.2.1.1.3.1 Surf Zone (EKFU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.1.3.2","3.2.1.1.3.2 Very Shallow (EKFU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.1.3.3","3.2.1.1.3.3 Shallow (EKFU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.1.3.4","3.2.1.1.3.4 Deep Water (EKFU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2","3.2.1.2 Stationary Target (EK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.1","3.2.1.2.1 Surface (EKS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.1.1","3.2.1.2.1.1 Point (EKSS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.1.1.1","3.2.1.2.1.1.1 Hardened (EKSSP)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.1.1.2","3.2.1.2.1.1.2 Soft (EKSSP)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.1.1.3","3.2.1.2.1.1.3 Chemical, Biological, Radiological and Nuclear (EKSSP)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.1.2","3.2.1.2.1.2 Area (EKSS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.1.2.1","3.2.1.2.1.2.1 Hardened (EKSSA)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.1.2.2","3.2.1.2.1.2.2 Soft (EKSSA)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.2","3.2.1.2.2 Underground (EKS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.2.1","3.2.1.2.2.1 Sort (EKSU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.2.2","3.2.1.2.2.2 Chemical, Biological, Radiological and Nuclear (EKSU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.3","3.2.1.2.3 Underwater (EKS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.3.1","3.2.1.2.3.1 Surf Zone (EKSU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.3.2","3.2.1.2.3.2 Very Shallow (EKSU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.3.3","3.2.1.2.3.3 Shallow (EKSU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.2.3.4","3.2.1.2.3.4 Deep Water (EKSU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3","3.2.1.3 Moving Targets (EK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.1","3.2.1.3.1 Air (EKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.2","3.2.1.3.2 Space (EKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.3","3.2.1.3.3 Surface (EKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.3.1","3.2.1.3.3.1 Point (EKMS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.3.1.1","3.2.1.3.3.1.1 Hardened (EKMSP)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.3.1.2","3.2.1.3.3.1.2 Soft (EKMSP)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.3.1.3","3.2.1.3.3.1.3 Chemical, Biological, Radiological and Nuclear (EKMSP)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.3.2","3.2.1.3.3.2 Area (EKMS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.3.2.1","3.2.1.3.3.2.1 Hardened (EKMSA)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.3.2.2","3.2.1.3.3.2.2 Soft (EKMSA)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.4","3.2.1.3.4 Underground (EKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.4.1","3.2.1.3.4.1 Soft (EKMU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.4.2","3.2.1.3.4.2 Chemical, Biological, Radiological and Nuclear (EKMU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.5","3.2.1.3.5 Underwater (EKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.5.1","3.2.1.3.5.1 Surf Zone (EKMU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.5.2","3.2.1.3.5.2 Very Shallow (EKMU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.5.3","3.2.1.3.5.3 Shallow (EKMU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.1.3.5.4","3.2.1.3.5.4 Deep Water (EKMU)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2","3.2.2 Non-Kinetic Means",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.1","3.2.2.1 Fixed Target (ENK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.1.1","3.2.2.1.1 Surface (ENKF)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.1.1.1","3.2.2.1.1.1 Point (ENKFS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.1.1.2","3.2.2.1.1.2 Area (ENKFS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.1.2","3.2.2.1.2 Underground (ENKF)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.1.3","3.2.2.1.3 Underwater (ENKF)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.2","3.2.2.2 Stationary Target (ENK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.2.1","3.2.2.2.1 Surface (ENKS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.2.1.1","3.2.2.2.1.1 Point (ENKSS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.2.1.2","3.2.2.2.1.2 Area (ENKSS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.2.2","3.2.2.2.2 Underground (ENKS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.2.3","3.2.2.2.3 Underwater (ENKS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.3","3.2.2.3 Moving Targets (ENK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.3.1","3.2.2.3.1 Air (ENKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.3.2","3.2.2.3.2 Space (ENKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.3.3","3.2.2.3.3 Surface (ENKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.3.3.1","3.2.2.3.3.1 Point (ENKMS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.3.3.2","3.2.2.3.3.2 Area (ENKMS)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.3.4","3.2.2.3.4 Underground (ENKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.3.5","3.2.2.3.5 Underwater (ENKM)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.4","3.2.2.4 Cyberspace (ENK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.4.1","3.2.2.4.1 Computer Network Attack",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.4.2","3.2.2.4.2 Computer Network Defense",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.5","3.2.2.5 Electromagnetic Spectrum (ENK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.5.1","3.2.2.5.1 Position, Navigation and Timing (ENKES)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.5.2","3.2.2.5.2 Radar (ENKES)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.5.3","3.2.2.5.3 Communication (ENKES)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.5.4","3.2.2.5.4 ISR (ENKES)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","3.2.2.6","3.2.2.6 Chemical, Biological, Radiological and Nuclear (ENK)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4","4 Logistics",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.1","4.1 Deployment and Distribution",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.1.1","4.1.1 Move the Force",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.1.1.1","4.1.1.1 Strategically Move the Force",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.1.1.2","4.1.1.2 Operationally Move the Force",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.1.2","4.1.2 Sustain the Force",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.1.2.1","4.1.2.1 Deliver Non-Unit-Related Cargo",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.1.2.2","4.1.2.2 Deliver Non-Unit-Related Personnel",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.1.3","4.1.3 Operate the JDDE",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.2","4.2 Supply",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.2.1","4.2.1 Manage Supplies and Equipment",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.2.2","4.2.2 Inventory Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.2.3","4.2.3 Manage Supplier Networks",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3","4.3 Maintain",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.1","4.3.1 Inspect",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.2","4.3.2 Test",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.3","4.3.3 Service",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.3.1","4.3.3.1 Activate / Inactivate",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.3.2","4.3.3.2 Reclaim",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.4","4.3.4 Repair",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.5","4.3.5 Rebuild",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.5.1","4.3.5.1 Modify",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.5.2","4.3.5.2 Renovate",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.3.6","4.3.6 Calibration",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4","4.4 Logistic Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.1","4.4.1 Food Service",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.1.1","4.4.1.1 Basecamp Feeding",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.1.2","4.4.1.2 Forward Unit Feeding",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.1.3","4.4.1.3 Remote Unit Feeding",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.1.4","4.4.1.4 Installation Feeding",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.2","4.4.2 Water and Ice Service",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.2.1","4.4.2.1 Bulk Water (non-potable)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.2.2","4.4.2.2 Bulk Water (potable)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.2.3","4.4.2.3 Packaged Water (bottled/pouched)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.2.4","4.4.2.4 Ice Service",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.2.5","4.4.2.5 Water Reuse",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.3","4.4.3 Basecamp Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.3.1","4.4.3.1 Shelter",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.3.2","4.4.3.2 Billeting",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.3.3","4.4.3.3 Utility Operations",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.4","4.4.4 Hygiene Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.4.1","4.4.4.1 Personal Hygiene Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.4.4.2","4.4.4.2 Textile Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.5","4.5 Operational Contract Support",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.5.1","4.5.1 Contract Support Integration",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.5.2","4.5.2 Contractor Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6","4.6 Engineering",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.1","4.6.1 General Engineering",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.1.1","4.6.1.1 Gap Crossing",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.1.2","4.6.1.2 Develop and Maintain Facilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.1.3","4.6.1.3 Establish Lines of Communications",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.1.4","4.6.1.4 Global Access Engineering",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.1.5","4.6.1.5 Repair and Restore Infrastructure",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.1.6","4.6.1.6 Harden Key Infrastructure and Facilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.1.7","4.6.1.7 Master Facility Design",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.2","4.6.2 Combat Engineering",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.2.1","4.6.2.1 Defeat Explosive Hazards",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.2.2","4.6.2.2 Enhance Mobility",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.2.3","4.6.2.3 Deny Enemy Freedom of Maneuver",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.2.4","4.6.2.4 Enhance Survivability",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.3","4.6.3 Geospatial Engineering",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.3.1","4.6.3.1 Utilize Geospatial Data",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.6.3.2","4.6.3.2 Provide Mobility Assessments",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7","4.7 Installations Support",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.1","4.7.1 Real Property Life Cycle Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.1.1","4.7.1.1 Provide Installation Assets",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.1.2","4.7.1.2 Facilities Support",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.1.3","4.7.1.3 Sustainment of Installation Assets",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.1.4","4.7.1.4 Recapitalization of Installation Assets",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.1.5","4.7.1.5 Disposal of Installation Assets",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.1.6","4.7.1.6 Economic Adjustment Activities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2","4.7.2 Installation Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.1","4.7.2.1 Security Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.1.1","4.7.2.1.1 Law Enforcement",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.1.2","4.7.2.1.2 Base Physical Security",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.2","4.7.2.2 Emergency Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.3","4.7.2.3 Installation Safety",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.4","4.7.2.4 Base Support Vehicles and Equipment",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.5","4.7.2.5 Housing Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.6","4.7.2.6 Airfield Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.7","4.7.2.7 Port Services",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","4.7.2.8","4.7.2.8 Range Management",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5","5 Command and Control",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1","5.1 Organize",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.1","5.1.1 Establish and Maintain Unity of Effort with Mission Partners",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.1.1","5.1.1.1 Cultivate Relations with Mission Partners",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.1.2","5.1.1.2 Cultivate Coordination with Partner Organizations",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.2","5.1.2 Structure Organization to Mission",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.2.1","5.1.2.1 Define Structure",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.2.2","5.1.2.2 Assess Capabilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.2.3","5.1.2.3 Assign Roles and Responsibilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.2.4","5.1.2.4 Integrate Capabilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.2.5","5.1.2.5 Establish Commanders? Expectations",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.3","5.1.3 Foster Organizational Collaboration",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.3.1","5.1.3.1 Establish Collaboration Policies",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.1.3.2","5.1.3.2 Establish Collaborative Procedures",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2","5.2 Understand",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.1","5.2.1 Organize Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.1.1","5.2.1.1 Compile Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.1.2","5.2.1.2 Distill Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.1.3","5.2.1.3 Disemminate Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.2","5.2.2 Develop Knowledge and Situational Awareness",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.2.1","5.2.2.1 Understand Implications",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.2.2","5.2.2.2 Analyze Information",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.2.3","5.2.2.3 Define Knowledge Structure",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.3","5.2.3 Share Knowledge and Situational Awareness",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.3.1","5.2.3.1 Define Associated Community",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.3.2","5.2.3.2 Establish Collective Meaning (Collaboration)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.2.3.3","5.2.3.3 Prepare Distributable Context",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3","5.3 Planning",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.1","5.3.1 Analyze problem",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.1.1","5.3.1.1 Analyze Situation",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.1.2","5.3.1.2 Document Problem Elements",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.2","5.3.2 Apply Situational Understanding",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.2.1","5.3.2.1 Evaluate Operational Environment",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.2.2","5.3.2.2 Determine Vulnerabilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.2.3","5.3.2.3 Determine Opportunities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.3","5.3.3 Develop Strategy",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.3.1","5.3.3.1 Determine End State",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.3.2","5.3.3.2 Develop Assumptions",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.3.3","5.3.3.3 Develop Objectives",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.4","5.3.4 Develop Courses of Action",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.4.1","5.3.4.1 Assess Available Capabilities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.4.2","5.3.4.2 Understand Objectives",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.4.3","5.3.4.3 Develop Options",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.5","5.3.5 Analyze Course of Action",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.5.1","5.3.5.1 Establish Selection Criteria",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.3.5.2","5.3.5.2 Evaluate Courses of Actions",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.4","5.4 Decide",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.4.1","5.4.1 Manage Risk",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.4.2","5.4.2 Select Actions",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.4.2.1","5.4.2.1 Select Course of Action",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.4.2.2","5.4.2.2 Select Plan",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.4.3","5.4.3 Establish Rule Sets",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.4.4","5.4.4 Establish Intent and Guidance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.4.5","5.4.5 Intuit",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5","5.5 Direct",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.1","5.5.1 Communicate Intent and Guidance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.1.1","5.5.1.1 Issue Estimates",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.1.2","5.5.1.2 Issue Priorities",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.1.3","5.5.1.3 Issue Rule Sets",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.1.4","5.5.1.4 Provide CONOPS",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.1.5","5.5.1.5 Provide Warnings",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.1.6","5.5.1.6 Issues Alerts",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.2","5.5.2 Task",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.2.1","5.5.2.1 Synchronize Operations",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.2.2","5.5.2.2 Issue Plans",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.2.3","5.5.2.3 Issue Orders",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.3","5.5.3 Establish Metrics",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.3.1","5.5.3.1 Establish Measures of Performance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.5.3.2","5.5.3.2 Establish Measures of Effectiveness",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.6","5.6 Monitor",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.6.1","5.6.1 Assess Compliance with Guidance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.6.1.1","5.6.1.1 Assess Employment of Forces",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.6.1.2","5.6.1.2 Assess Manner of Employment",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.6.2","5.6.2 Assess Effects",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.6.3","5.6.3 Assess Achievement of Objectives",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","5.6.4","5.6.4 Assess Guidance",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6","6 Net-Centric",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1","6.1 Information Transport (IT)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.1","6.1.1 Wired Transmission",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.1.1","6.1.1.1 Localized Communications",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.1.2","6.1.1.2 Long-Haul Telecommunications",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.2","6.1.2 Wireless Transmission",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.2.1","6.1.2.1 Line of Sight",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.2.2","6.1.2.2 Beyond Line of Sight",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.3","6.1.3 Switching and Routing",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.3.1","6.1.3.1 Communication Bridge",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.1.3.2","6.1.3.2 Communication Gateway",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2","6.2 Enterprise Services (ES)",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.1","6.2.1 Information Sharing/Computing",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.1.1","6.2.1.1 Information Sharing",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.1.2","6.2.1.2 Computing Infrastructure",,
"JCAALIGNMENT","JCA Alignment","true","false","true","false","6.2.1.2.1","6.2.1.2.1 Shared Computing",,
